"pathway","Human_entities","R. norvegicus_entities","M. musculus_entities","D. rerio_entities","C. elegans_entities","D. melanogaster_entities","S. cerevisiae_entities","Human_reactions","R. norvegicus_reactions","M. musculus_reactions","D. rerio_reactions","C. elegans_reactions","D. melanogaster_reactions","S. cerevisiae_reactions"
"R-HSA-168276",46,30,31,28,23,27,19,6,5,5,4,5,4,3
"R-HSA-168277",4,1,1,2,1,2,1,2,1,1,2,1,2,1
"R-HSA-168288",17,0,0,0,0,0,0,3,0,0,0,0,0,0
"R-HSA-168298",18,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-168302",18,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-168303",17,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-168305",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-168315",3,2,2,2,2,2,1,2,2,2,2,2,2,1
"R-HSA-168316",7,2,2,2,2,2,1,17,1,1,1,1,1,1
"R-HSA-168325",69,37,38,36,32,36,30,6,3,3,3,3,3,3
"R-HSA-168330",15,0,0,1,1,1,0,3,0,0,1,1,1,0
"R-HSA-168333",53,26,27,25,21,25,19,2,2,2,2,2,2,2
"R-HSA-168336",18,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-168638",41,27,26,25,5,10,2,18,18,18,18,7,8,4
"R-HSA-168643",72,42,41,38,8,13,4,46,45,45,42,17,18,11
"R-HSA-168799",28,6,6,6,5,2,1,40,15,15,15,15,4,3
"R-HSA-168874",3,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-168888",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-168898",189,107,113,90,31,36,15,185,153,165,155,53,123,22
"R-HSA-168927",19,11,11,9,4,5,1,3,2,3,3,1,2,1
"R-HSA-168928",104,43,43,41,13,16,7,53,51,51,51,43,32,36
"R-HSA-169131",2,1,1,0,1,0,0,2,1,1,0,1,0,0
"R-HSA-169893",20,11,11,11,6,4,2,19,19,19,19,16,14,10
"R-HSA-169911",54,49,48,44,37,39,35,5,5,5,4,2,2,2
"R-HSA-170145",5,1,1,1,0,0,1,2,1,1,1,0,0,1
"R-HSA-170660",17,10,10,9,4,9,0,4,4,4,4,4,4,0
"R-HSA-170670",19,14,14,12,5,9,0,5,5,5,5,5,5,0
"R-HSA-170822",40,26,27,24,19,23,18,5,5,5,5,1,1,5
"R-HSA-170834",101,69,73,66,32,37,5,93,92,92,90,80,86,13
"R-HSA-170968",17,9,9,9,4,3,2,13,13,13,13,10,8,7
"R-HSA-170984",12,5,5,5,3,2,1,6,6,6,6,6,6,3
"R-HSA-171007",19,6,6,6,2,3,1,5,4,4,4,2,1,1
"R-HSA-171286",4,1,1,1,1,1,0,10,1,1,1,1,1,0
"R-HSA-171306",34,17,18,8,3,2,2,2,2,2,2,2,2,2
"R-HSA-171319",34,21,21,19,4,4,5,10,10,10,10,9,9,9
"R-HSA-173107",13,4,4,4,0,1,1,8,8,8,8,0,8,8
"R-HSA-173599",13,3,3,3,3,3,1,3,3,3,3,3,3,1
"R-HSA-173623",97,31,32,19,0,0,0,2,2,2,2,0,0,0
"R-HSA-173736",6,3,5,4,2,1,0,9,7,8,8,6,4,0
"R-HSA-174048",24,18,17,16,13,13,10,3,3,3,3,3,3,3
"R-HSA-174084",64,58,57,54,45,49,40,2,2,2,2,2,2,2
"R-HSA-174113",55,50,49,47,40,43,35,3,3,3,3,3,3,3
"R-HSA-174143",92,77,77,72,59,65,52,40,39,39,39,39,39,39
"R-HSA-174154",68,62,61,58,48,51,43,3,3,3,3,3,3,3
"R-HSA-174178",74,67,66,62,51,56,46,6,6,6,6,6,6,6
"R-HSA-174184",73,64,64,60,51,54,47,3,3,3,3,3,3,3
"R-HSA-174362",13,5,5,5,3,3,1,4,4,4,4,2,2,1
"R-HSA-174403",27,12,12,13,9,9,5,9,7,7,7,6,7,5
"R-HSA-174411",31,25,25,24,15,14,11,6,6,6,6,6,6,5
"R-HSA-174414",33,15,16,16,8,7,6,7,7,7,7,7,7,7
"R-HSA-174417",49,30,31,30,20,19,15,18,18,18,18,17,17,16
"R-HSA-174430",19,13,13,13,4,4,4,4,4,4,4,3,3,3
"R-HSA-174437",22,15,15,15,7,6,5,4,4,4,4,4,4,4
"R-HSA-174490",17,12,11,11,8,8,4,4,4,4,4,4,4,3
"R-HSA-174495",18,12,11,11,8,8,4,5,4,4,4,4,4,3
"R-HSA-174577",7,4,6,7,2,1,0,3,3,3,3,2,1,0
"R-HSA-174824",102,54,53,46,20,23,11,85,71,70,71,29,36,17
"R-HSA-175474",27,14,13,13,9,10,5,16,6,6,6,6,6,4
"R-HSA-175567",9,1,1,1,0,0,0,3,1,1,1,0,0,0
"R-HSA-176033",47,28,29,28,20,25,19,4,3,3,3,2,2,2
"R-HSA-176034",3,2,2,2,1,1,0,2,2,2,2,2,2,0
"R-HSA-176187",39,33,34,30,22,32,25,9,9,9,9,9,9,9
"R-HSA-176407",22,17,17,16,13,14,11,3,3,3,3,3,3,3
"R-HSA-176408",83,70,70,66,56,59,50,14,13,13,13,13,13,13
"R-HSA-176409",76,67,67,63,52,55,47,13,13,13,13,13,13,13
"R-HSA-176412",20,16,16,15,12,12,10,2,2,2,2,2,2,2
"R-HSA-176417",8,3,3,3,2,2,1,2,2,2,2,2,2,2
"R-HSA-176814",77,67,67,63,52,55,47,15,15,15,15,15,15,15
"R-HSA-176974",12,11,12,12,10,12,11,4,4,4,4,3,4,3
"R-HSA-177128",16,5,5,4,2,0,0,2,2,2,2,1,0,0
"R-HSA-177135",14,3,4,4,2,0,0,2,2,2,2,1,0,0
"R-HSA-177162",10,1,2,1,0,0,0,2,1,1,1,0,0,0
"R-HSA-177243",47,28,29,27,23,27,21,16,14,14,14,14,14,14
"R-HSA-177504",18,12,12,11,5,6,6,3,3,3,3,3,3,3
"R-HSA-177539",9,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-177929",61,38,36,33,13,14,6,49,45,45,44,45,27,15
"R-HSA-1793185",73,47,48,45,8,18,0,28,28,28,28,7,17,0
"R-HSA-179409",26,20,20,18,15,17,13,3,3,3,3,3,3,3
"R-HSA-179419",74,65,65,61,51,55,47,6,6,6,6,6,6,6
"R-HSA-179812",16,8,8,6,2,1,1,3,3,3,2,3,3,3
"R-HSA-1799339",119,93,94,84,82,82,80,5,5,5,5,5,5,5
"R-HSA-180024",35,22,22,20,9,11,7,12,11,11,12,9,10,8
"R-HSA-180292",23,13,13,11,2,1,0,11,9,9,9,9,1,0
"R-HSA-180336",19,9,8,7,2,2,1,4,4,4,4,4,4,2
"R-HSA-180534",53,48,47,45,38,40,34,5,5,5,5,3,3,3
"R-HSA-180585",56,50,49,46,41,43,36,4,3,3,3,3,3,3
"R-HSA-180689",15,2,2,2,0,1,1,3,3,3,3,0,2,2
"R-HSA-180746",41,27,28,26,22,26,20,7,7,7,7,7,7,7
"R-HSA-180786",67,45,46,43,24,23,20,28,28,28,28,26,26,25
"R-HSA-180897",4,2,2,3,1,2,2,2,1,1,1,1,1,1
"R-HSA-180910",44,26,27,25,19,23,17,2,2,2,2,1,1,1
"R-HSA-1810476",19,8,9,8,1,3,0,4,3,3,3,1,2,0
"R-HSA-181429",23,16,16,13,10,8,1,4,3,3,3,2,3,2
"R-HSA-181430",30,16,16,13,11,9,1,6,5,5,4,3,4,2
"R-HSA-181431",17,14,14,14,7,3,0,6,6,6,6,6,4,0
"R-HSA-181438",122,70,71,59,20,25,10,68,60,60,59,29,50,15
"R-HSA-182218",8,7,7,5,4,4,4,3,3,3,3,3,3,3
"R-HSA-182971",37,25,24,22,8,8,5,22,20,20,20,20,15,10
"R-HSA-1834941",24,12,12,11,4,5,3,19,16,16,15,3,7,1
"R-HSA-1834949",78,44,45,40,16,28,18,50,41,41,39,19,29,4
"R-HSA-1839117",23,9,9,8,2,2,0,14,12,12,12,8,8,0
"R-HSA-1839120",4,0,0,0,0,0,0,5,0,0,0,0,0,0
"R-HSA-1839122",15,7,7,6,0,0,0,4,3,3,3,0,0,0
"R-HSA-1839124",39,18,18,16,3,3,0,25,17,17,17,10,9,0
"R-HSA-1839126",43,28,28,26,16,15,15,18,9,9,9,4,1,1
"R-HSA-1839128",3,1,1,1,0,0,0,5,5,5,5,0,0,0
"R-HSA-1839130",17,8,8,7,1,0,0,6,6,6,6,2,0,0
"R-HSA-1852241",338,226,241,205,109,122,52,86,74,82,82,60,71,41
"R-HSA-1855156",2,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-1855167",29,8,9,7,5,4,5,15,15,15,14,12,12,12
"R-HSA-1855170",5,0,0,0,0,0,0,4,0,0,0,0,0,0
"R-HSA-1855183",32,14,14,12,8,10,4,14,14,14,13,11,13,5
"R-HSA-1855184",3,0,0,0,0,0,0,3,0,0,0,0,0,0
"R-HSA-1855191",18,4,4,3,3,2,2,10,10,10,10,10,5,6
"R-HSA-1855192",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-1855196",3,0,0,0,0,0,0,3,0,0,0,0,0,0
"R-HSA-1855204",39,24,24,17,8,8,2,12,11,11,11,6,5,3
"R-HSA-1855215",2,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-1855229",3,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-1855231",9,1,1,1,0,1,0,3,3,3,3,0,3,0
"R-HSA-186712",67,9,14,12,3,5,2,26,7,7,7,1,2,2
"R-HSA-186763",37,19,19,16,6,8,2,16,16,16,16,9,10,3
"R-HSA-186797",70,37,39,34,9,10,2,31,30,30,30,19,16,3
"R-HSA-187015",10,4,5,5,0,0,0,8,8,8,8,0,0,0
"R-HSA-187024",8,3,4,4,0,0,0,4,4,4,4,0,0,0
"R-HSA-187037",143,67,68,64,27,26,12,102,88,89,86,71,46,21
"R-HSA-187042",5,2,2,2,0,0,0,4,4,4,4,0,0,0
"R-HSA-187577",62,52,51,49,39,42,35,7,7,7,7,5,5,7
"R-HSA-187687",42,21,20,19,9,9,4,32,31,31,29,20,19,13
"R-HSA-187706",8,1,1,1,0,0,0,3,3,3,3,0,0,0
"R-HSA-189085",28,7,7,5,4,3,0,13,12,12,5,10,3,0
"R-HSA-189200",28,18,19,17,5,5,2,17,16,16,15,7,6,2
"R-HSA-189445",76,22,22,21,7,13,10,42,25,25,22,8,15,12
"R-HSA-189451",46,11,11,11,3,9,9,20,13,13,13,3,11,11
"R-HSA-189483",40,12,12,11,4,4,1,22,12,12,9,5,4,1
"R-HSA-190236",107,63,63,59,29,29,17,142,138,138,140,126,78,27
"R-HSA-190239",19,9,9,8,3,2,0,6,5,5,5,5,1,0
"R-HSA-190241",26,14,14,14,1,0,0,5,5,5,5,2,0,0
"R-HSA-190242",21,10,10,10,2,2,0,7,6,6,7,4,4,0
"R-HSA-190322",17,10,11,10,2,0,0,4,4,4,4,4,0,0
"R-HSA-190370",9,5,5,5,0,0,0,2,2,2,2,0,0,0
"R-HSA-190371",10,4,4,3,1,0,0,2,2,2,2,2,0,0
"R-HSA-190372",18,9,9,8,3,2,0,4,3,3,3,3,1,0
"R-HSA-190373",15,6,6,6,1,1,0,3,2,2,3,2,2,0
"R-HSA-190374",7,1,1,1,1,1,0,2,2,2,2,2,2,0
"R-HSA-190375",17,8,8,7,1,0,0,2,2,2,2,2,0,0
"R-HSA-190377",14,8,8,9,0,0,0,3,3,3,3,0,0,0
"R-HSA-190704",3,3,3,3,0,0,0,3,3,3,3,0,0,0
"R-HSA-190827",3,3,3,3,0,0,0,2,2,2,2,0,0,0
"R-HSA-190828",52,37,37,21,8,10,7,20,20,20,20,7,7,7
"R-HSA-190840",22,12,12,8,3,5,3,2,2,2,2,1,1,1
"R-HSA-190861",41,28,28,12,3,5,3,16,16,16,16,3,3,3
"R-HSA-190872",23,13,13,9,3,5,3,3,3,3,3,1,1,1
"R-HSA-190873",12,10,10,10,5,5,4,4,4,4,4,4,4,4
"R-HSA-1912399",10,1,1,0,0,0,0,2,1,1,0,0,0,0
"R-HSA-1912408",89,33,39,26,15,13,5,28,23,23,23,23,22,7
"R-HSA-1912420",23,10,11,10,4,4,2,8,6,7,7,5,5,3
"R-HSA-1912422",114,42,49,36,19,17,7,38,30,31,30,28,27,10
"R-HSA-191273",77,25,24,23,10,11,13,35,33,33,32,13,13,18
"R-HSA-191650",6,2,2,2,1,0,0,4,3,3,3,3,0,0
"R-HSA-191859",67,45,46,41,36,33,19,6,6,6,6,6,6,2
"R-HSA-192105",113,28,28,23,11,7,5,83,61,61,45,26,22,10
"R-HSA-192456",24,6,6,1,1,5,0,8,8,8,3,3,8,0
"R-HSA-192814",14,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-192823",114,79,80,71,73,73,71,2,2,2,2,2,2,2
"R-HSA-192869",13,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-192905",14,1,1,1,0,0,0,2,1,1,1,0,0,0
"R-HSA-193048",27,10,10,11,4,2,1,9,9,9,9,4,2,1
"R-HSA-193144",18,6,6,5,2,3,0,7,7,7,6,3,4,0
"R-HSA-193368",78,18,18,13,7,5,3,39,29,29,21,15,12,6
"R-HSA-193634",11,8,8,8,0,2,0,6,6,6,6,0,5,0
"R-HSA-193639",19,9,7,8,1,3,0,13,12,12,12,2,6,0
"R-HSA-193648",64,49,51,42,15,14,3,7,6,6,5,2,2,1
"R-HSA-193670",6,5,5,4,1,2,2,3,2,2,2,1,1,1
"R-HSA-193681",8,3,3,3,1,1,1,2,2,2,2,2,2,2
"R-HSA-193692",12,8,8,7,5,4,0,5,5,5,5,1,1,0
"R-HSA-193697",12,9,9,9,0,2,0,8,8,8,8,0,5,0
"R-HSA-193704",110,78,78,67,24,29,6,50,47,47,46,13,23,4
"R-HSA-193775",45,12,12,9,3,3,1,28,20,20,16,6,6,1
"R-HSA-193807",36,10,10,7,1,1,1,12,8,8,4,2,2,1
"R-HSA-193993",22,5,5,5,0,0,0,7,6,6,3,0,0,0
"R-HSA-194002",29,9,9,8,0,0,0,9,7,7,6,0,0,0
"R-HSA-194068",125,37,37,31,14,7,6,99,74,74,57,31,23,11
"R-HSA-194138",140,92,94,88,35,39,17,86,81,81,78,49,51,19
"R-HSA-194306",4,4,4,4,0,0,0,2,2,2,2,0,0,0
"R-HSA-194313",8,7,8,7,0,0,0,4,4,4,4,0,0,0
"R-HSA-194315",709,565,585,507,200,212,89,203,197,196,184,146,151,129
"R-HSA-194441",67,45,46,41,36,33,19,6,6,6,6,6,6,2
"R-HSA-195253",91,68,67,62,48,51,37,23,20,20,20,18,19,12
"R-HSA-195258",326,221,229,187,86,89,44,113,109,108,101,82,87,68
"R-HSA-195399",8,7,8,7,0,0,0,3,3,3,3,0,0,0
"R-HSA-195721",332,245,252,220,122,132,69,157,149,149,146,136,136,59
"R-HSA-196025",11,9,9,9,4,4,4,2,2,2,2,2,2,2
"R-HSA-196071",72,34,34,29,10,8,3,40,35,35,29,11,9,4
"R-HSA-196108",27,12,12,9,4,3,2,9,7,7,6,4,3,3
"R-HSA-196299",19,12,12,10,5,5,2,4,4,4,4,4,4,4
"R-HSA-1963640",21,5,5,3,2,1,1,4,4,4,4,4,4,4
"R-HSA-1963642",22,7,7,6,2,1,0,7,7,7,7,5,2,0
"R-HSA-196741",52,16,14,17,10,5,0,27,25,25,21,16,9,0
"R-HSA-196757",47,14,14,14,8,10,9,30,22,22,22,15,18,17
"R-HSA-196780",19,10,10,9,7,5,3,13,10,10,10,7,7,5
"R-HSA-196783",21,8,8,7,2,3,4,7,7,7,7,2,4,5
"R-HSA-196791",23,10,9,10,4,5,2,19,13,12,12,7,7,1
"R-HSA-196807",84,29,30,28,10,10,8,29,27,27,25,11,12,9
"R-HSA-196819",14,5,5,5,3,4,2,5,4,4,4,3,3,2
"R-HSA-196836",26,6,6,6,7,5,1,9,5,5,5,5,5,2
"R-HSA-196843",17,6,6,6,4,3,3,5,5,5,5,4,3,3
"R-HSA-196849",258,103,102,100,59,53,33,142,119,119,112,75,72,51
"R-HSA-196854",382,146,146,135,73,72,38,204,163,163,154,96,98,59
"R-HSA-1971475",31,24,25,22,7,8,0,5,5,5,5,5,5,0
"R-HSA-197264",59,17,18,18,6,5,3,12,11,11,11,6,5,3
"R-HSA-1980143",84,39,48,40,20,26,7,39,33,33,30,24,28,14
"R-HSA-1980145",38,18,21,15,8,9,0,20,18,18,15,6,13,0
"R-HSA-198203",13,7,7,7,1,1,0,5,5,5,5,2,2,0
"R-HSA-198323",16,7,7,6,2,4,1,9,7,7,6,2,4,1
"R-HSA-198693",12,6,6,5,3,2,0,4,4,4,3,3,2,0
"R-HSA-198725",80,28,29,27,13,10,3,48,36,37,36,43,20,5
"R-HSA-198745",5,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-198753",26,13,13,12,6,5,2,7,6,6,6,6,4,2
"R-HSA-198765",4,1,1,1,1,0,0,2,1,1,1,1,0,0
"R-HSA-198933",316,104,106,57,0,2,0,44,40,40,38,0,3,0
"R-HSA-1989781",175,49,73,61,15,24,7,41,41,41,41,41,41,41
"R-HSA-199220",35,14,14,12,5,5,5,12,11,11,10,4,5,6
"R-HSA-199418",137,72,73,62,20,19,3,10,9,9,9,8,9,6
"R-HSA-199920",9,4,4,4,2,2,0,4,4,4,4,4,4,0
"R-HSA-199977",164,134,137,119,81,82,57,39,39,39,39,37,37,36
"R-HSA-199991",668,544,553,464,275,298,154,219,214,213,212,179,182,162
"R-HSA-199992",80,61,64,55,26,28,14,19,19,18,19,14,15,14
"R-HSA-200425",28,11,11,11,6,5,2,9,8,8,8,5,7,2
"R-HSA-201451",30,25,26,23,7,7,0,17,17,17,16,12,13,0
"R-HSA-201556",43,16,16,14,4,5,2,40,30,30,29,5,5,1
"R-HSA-201681",216,151,155,128,87,89,54,71,70,70,68,63,62,30
"R-HSA-201688",12,8,8,8,5,4,3,4,4,4,4,4,4,2
"R-HSA-201722",67,31,33,23,19,15,11,13,13,13,13,13,13,6
"R-HSA-202040",26,22,23,22,5,7,2,6,6,6,6,6,6,6
"R-HSA-202131",41,13,13,8,4,3,2,26,23,23,18,16,12,2
"R-HSA-2022090",67,55,60,48,12,11,0,26,22,22,22,8,9,0
"R-HSA-2022377",27,15,16,14,7,9,1,20,19,19,19,12,18,1
"R-HSA-2022854",37,24,25,24,2,5,0,9,9,9,9,3,8,0
"R-HSA-2022857",22,10,10,10,2,4,0,7,6,6,6,3,5,0
"R-HSA-2022870",25,13,13,13,0,6,0,9,9,9,9,0,5,0
"R-HSA-2022923",13,5,5,5,0,1,0,4,4,4,4,0,1,0
"R-HSA-2022928",40,19,21,20,5,8,0,14,14,14,14,6,13,0
"R-HSA-2023837",5,0,0,0,0,0,0,4,0,0,0,0,0,0
"R-HSA-202403",147,99,100,88,51,56,38,52,48,48,48,30,38,17
"R-HSA-2024096",44,17,21,18,5,11,0,14,10,14,14,6,14,0
"R-HSA-2024101",29,14,14,14,1,4,0,10,10,10,10,2,6,0
"R-HSA-202424",124,81,81,70,44,49,36,24,22,22,22,20,21,16
"R-HSA-202427",45,19,19,13,3,2,0,7,7,7,7,4,4,0
"R-HSA-202430",42,15,15,9,0,0,0,4,4,4,4,0,0,0
"R-HSA-202433",59,21,22,18,4,5,2,17,15,15,15,6,13,1
"R-HSA-2025928",12,8,8,6,4,6,5,3,3,3,3,3,3,3
"R-HSA-202670",15,12,12,11,5,4,2,2,2,2,2,2,2,2
"R-HSA-202733",257,124,124,99,19,20,3,65,62,61,58,23,19,4
"R-HSA-2028269",22,16,16,16,7,6,0,30,28,28,28,22,22,0
"R-HSA-2029480",193,96,99,81,32,29,13,42,41,41,41,35,32,16
"R-HSA-2029481",103,32,33,22,2,0,0,6,6,6,6,3,0,0
"R-HSA-2029482",158,73,76,61,25,21,11,24,23,23,23,22,22,14
"R-HSA-2029485",129,47,48,36,9,8,2,12,12,12,12,10,10,2
"R-HSA-2032785",18,10,12,10,5,6,2,9,9,9,9,6,6,2
"R-HSA-2033514",17,8,8,7,1,0,0,10,10,10,10,2,0,0
"R-HSA-2033515",3,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-2033519",23,12,12,11,1,0,0,10,6,6,6,3,0,0
"R-HSA-203615",37,9,9,5,3,2,2,20,17,17,14,12,10,2
"R-HSA-203641",10,4,4,4,2,0,0,4,4,4,4,4,0,0
"R-HSA-203754",7,1,1,0,0,1,0,2,2,2,0,0,2,0
"R-HSA-203927",31,19,19,19,18,17,12,8,6,6,6,6,6,3
"R-HSA-204005",77,61,62,58,38,34,32,16,16,16,16,16,16,16
"R-HSA-204174",30,15,15,14,6,8,4,4,4,4,4,4,4,2
"R-HSA-2046104",55,12,12,11,6,6,4,25,21,21,19,10,9,6
"R-HSA-2046105",32,8,8,7,3,4,1,10,8,8,7,3,3,1
"R-HSA-2046106",45,12,12,11,6,6,4,15,13,13,12,7,6,5
"R-HSA-204626",12,4,4,3,4,3,4,3,3,3,3,3,3,3
"R-HSA-204998",81,62,63,52,22,22,3,17,16,16,15,7,8,1
"R-HSA-205017",3,2,2,2,0,0,0,2,2,2,2,0,0,0
"R-HSA-205025",6,6,6,5,1,3,0,3,3,3,3,1,2,0
"R-HSA-205043",18,12,11,10,6,5,0,7,7,7,7,4,4,0
"R-HSA-209543",16,8,6,7,1,3,0,9,9,9,9,1,5,0
"R-HSA-209560",15,5,4,4,1,1,0,4,3,3,3,1,1,0
"R-HSA-209563",5,4,4,4,0,0,0,2,2,2,2,0,0,0
"R-HSA-209776",58,18,18,14,8,7,1,21,19,19,14,14,9,1
"R-HSA-209822",10,9,9,8,0,1,0,4,4,4,4,0,1,0
"R-HSA-209905",22,4,4,3,4,3,0,6,4,4,3,4,3,0
"R-HSA-209931",20,5,5,5,2,2,1,4,4,4,4,2,2,1
"R-HSA-209952",13,11,11,10,0,1,0,5,5,5,5,0,1,0
"R-HSA-209968",29,10,10,7,3,3,0,11,11,11,7,8,4,0
"R-HSA-210455",10,4,4,3,3,2,1,3,3,3,2,2,2,1
"R-HSA-210500",32,22,22,20,14,9,1,8,6,6,6,5,4,2
"R-HSA-210744",20,4,9,7,3,4,1,4,1,1,1,1,1,1
"R-HSA-210745",35,4,4,4,0,1,1,12,4,4,4,0,1,1
"R-HSA-210746",9,0,0,0,0,0,0,4,0,0,0,0,0,0
"R-HSA-210747",14,1,1,1,0,0,0,6,2,2,2,0,0,0
"R-HSA-210990",14,8,8,7,1,1,0,7,6,6,6,1,1,0
"R-HSA-210991",26,24,24,22,8,9,2,10,10,10,10,10,6,2
"R-HSA-210993",23,14,13,10,5,4,1,14,14,14,14,8,5,2
"R-HSA-211000",120,65,67,54,41,48,32,40,31,31,30,22,23,6
"R-HSA-211163",6,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-211728",2,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-211733",50,46,45,43,37,39,33,2,2,2,2,2,2,1
"R-HSA-211736",4,2,2,2,2,2,1,4,3,3,3,3,3,3
"R-HSA-211859",549,176,178,136,60,49,21,188,164,166,139,68,44,22
"R-HSA-211897",186,55,56,40,11,8,3,61,60,60,50,24,6,2
"R-HSA-211916",22,6,6,6,0,0,0,5,5,5,5,0,0,0
"R-HSA-211935",29,12,13,3,2,0,0,4,4,4,3,1,0,0
"R-HSA-211945",299,88,90,63,24,17,8,98,92,94,75,40,19,8
"R-HSA-211957",11,1,1,0,0,0,0,2,2,2,0,0,0,0
"R-HSA-211958",27,10,10,5,2,1,0,5,5,5,4,2,1,0
"R-HSA-211976",72,24,24,23,5,7,3,18,18,18,15,4,4,2
"R-HSA-211979",27,10,10,4,0,0,0,6,6,6,4,0,0,0
"R-HSA-211981",73,20,21,12,6,2,0,22,22,22,19,17,1,0
"R-HSA-211994",13,2,2,2,0,0,0,3,3,3,3,0,0,0
"R-HSA-211999",30,7,9,2,4,0,0,6,6,6,6,6,0,0
"R-HSA-212165",139,80,83,68,44,46,36,34,28,28,27,27,27,27
"R-HSA-2122947",57,19,28,24,12,16,7,18,14,14,14,14,14,14
"R-HSA-2122948",32,22,21,17,9,11,0,21,19,19,16,10,14,0
"R-HSA-212300",44,23,24,14,8,9,6,4,4,4,4,4,4,4
"R-HSA-212436",1555,742,803,649,288,378,190,830,653,665,642,496,522,156
"R-HSA-212676",28,21,21,18,13,11,1,5,4,4,4,3,4,2
"R-HSA-212718",11,8,8,7,2,1,0,3,3,3,3,3,2,0
"R-HSA-2129379",38,31,34,31,3,8,0,10,10,10,10,6,8,0
"R-HSA-2132295",149,104,106,83,50,52,26,26,26,26,26,17,17,16
"R-HSA-2142670",23,5,6,5,2,0,0,3,3,3,3,2,0,0
"R-HSA-2142688",24,9,9,8,5,0,0,4,3,3,3,2,0,0
"R-HSA-2142691",52,16,16,10,3,5,1,19,13,13,12,3,4,1
"R-HSA-2142696",9,1,1,1,0,0,0,2,1,1,1,0,0,0
"R-HSA-2142700",25,5,5,5,0,1,0,8,5,5,5,0,1,0
"R-HSA-2142712",19,7,7,5,3,0,0,6,6,6,5,2,0,0
"R-HSA-2142753",168,47,48,36,17,12,2,77,48,48,42,17,11,2
"R-HSA-2142770",22,6,6,5,3,0,0,4,3,3,3,1,0,0
"R-HSA-2142789",32,4,4,4,2,4,3,9,4,4,4,3,4,4
"R-HSA-2142816",20,5,6,4,2,1,0,3,3,3,3,2,2,0
"R-HSA-2142845",23,16,17,17,4,2,0,13,11,11,11,7,4,0
"R-HSA-2142850",6,5,5,5,1,0,0,3,3,3,3,1,0,0
"R-HSA-2151201",88,30,33,28,12,22,9,32,28,28,28,7,26,7
"R-HSA-2151209",13,5,5,6,3,3,2,2,2,2,2,1,2,1
"R-HSA-2160456",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-216083",86,70,76,60,8,11,0,55,55,55,55,19,38,0
"R-HSA-2160916",18,11,12,12,3,2,0,10,8,8,8,6,4,0
"R-HSA-2161517",9,5,5,3,3,3,0,3,3,3,2,1,1,0
"R-HSA-2161522",33,8,9,7,7,7,1,10,6,7,6,5,5,1
"R-HSA-2161541",27,3,4,4,4,4,1,7,3,4,4,4,4,1
"R-HSA-2162123",58,13,13,10,3,5,1,32,15,15,11,2,4,1
"R-HSA-2168880",106,30,30,21,0,0,0,12,12,12,12,0,0,0
"R-HSA-2172127",53,28,28,20,4,5,1,33,29,28,21,15,13,11
"R-HSA-217271",16,3,3,2,1,0,0,3,3,3,2,1,0,0
"R-HSA-2173782",168,45,46,35,3,3,0,33,26,28,28,4,4,0
"R-HSA-2173788",28,20,19,16,11,9,2,28,28,28,26,22,25,6
"R-HSA-2173789",50,36,36,30,16,17,4,44,44,44,42,34,40,8
"R-HSA-2173791",19,12,12,12,5,5,1,6,6,6,6,6,6,2
"R-HSA-2173793",57,34,36,35,18,22,2,44,43,43,43,41,41,3
"R-HSA-2173795",33,21,21,21,9,12,1,25,24,24,24,23,23,2
"R-HSA-2173796",38,22,23,22,12,13,1,19,19,19,19,18,18,1
"R-HSA-2179392",13,4,4,3,2,3,1,6,6,6,6,4,5,2
"R-HSA-2187335",20,6,6,6,0,2,0,13,10,10,11,0,3,0
"R-HSA-2187338",169,75,76,67,27,31,7,92,78,78,76,30,35,6
"R-HSA-2197563",16,3,7,5,1,2,0,9,9,9,9,2,9,0
"R-HSA-2206280",7,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-2206281",36,7,9,9,2,8,0,22,15,19,19,5,17,0
"R-HSA-2206282",4,1,1,1,1,1,0,2,2,2,2,2,2,0
"R-HSA-2206285",6,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-2206290",3,0,0,0,0,0,0,1,0,0,0,0,0,0
